Rate,K,Dist,Plan,Policy,Scenario,Run,Accepted,% Accepted,Avg D Time,Max D Time,P80 D Time,P90 D Time,P95 D Time
0.4,3,CTI,pb,31,2,4,73,0.306723,1.53003,3.271,2.634,2.879,3.081
0.4,3,CTI,pb,31,2,6,72,0.302521,1.56474,3.203,2.673,2.913,3.058
0.4,3,CTI,pb,31,2,7,73,0.306723,1.51238,3.23,2.629,2.842,3.046
0.4,3,CTI,pb,31,2,8,69,0.289916,1.54853,3.241,2.583,2.89,3.041
0.4,3,CTI,pb,31,2,9,70,0.294118,1.55572,3.223,2.621,2.825,3.117
0.4,3,CTI,pb,31,2,10,69,0.289916,1.55837,3.165,2.668,2.909,3.053
0.4,3,CTI,pb,31,2,12,70,0.294118,1.5799,3.214,2.646,2.874,3.07
0.4,3,CTI,pb,31,2,14,71,0.298319,1.55584,3.204,2.655,2.858,3.086
0.4,3,CTI,pb,31,2,15,69,0.289916,1.57416,3.204,2.7,2.908,3.009
0.4,3,CTI,pb,31,3,1,78,0.317073,1.48273,3.198,2.679,2.967,3.051
0.4,3,CTI,pb,31,3,3,75,0.304878,1.52117,3.264,2.655,2.922,3.064
0.4,3,CTI,pb,31,3,5,79,0.321138,1.42859,3.198,2.694,2.929,3.104
0.4,3,CTI,pb,31,3,13,78,0.317073,1.40914,3.298,2.756,3.068,3.122
0.4,3,CTI,pb,31,3,4,79,0.321138,1.43513,3.193,2.683,2.961,3.067
0.4,3,CTI,pb,31,3,2,78,0.317073,1.48148,3.219,2.639,2.954,3.045
0.4,3,CTI,pb,31,3,6,78,0.317073,1.49898,3.164,2.683,2.946,3.046
0.4,3,CTI,pb,31,3,7,79,0.321138,1.47094,3.172,2.69,2.953,3.069
0.4,3,CTI,pb,31,3,8,78,0.317073,1.42247,3.156,2.667,2.95,3.062
0.4,3,CTI,pb,31,3,9,78,0.317073,1.47869,3.204,2.671,2.997,3.087
0.4,3,CTI,pb,31,3,10,79,0.321138,1.50499,3.23,2.652,2.942,3.042
0.4,3,CTI,pb,31,3,11,74,0.300813,1.52489,3.214,2.665,2.966,3.087
0.4,3,CTI,pb,31,3,12,78,0.317073,1.49353,3.187,2.656,2.968,3.057
0.4,3,CTI,pb,31,3,15,79,0.321138,1.43048,3.227,2.645,2.954,3.08
0.4,3,CTI,pb,31,3,14,79,0.321138211,1.436337398,3.183,2.71,2.978,3.079
0.4,3,CTI,pb,31,4,1,80,0.31746,1.36332,3.234,2.602,2.922,3.041
0.4,3,CTI,pb,31,4,5,78,0.309524,1.38171,3.183,2.604,2.895,3.038
0.4,3,CTI,pb,31,4,10,78,0.309524,1.40488,3.219,2.659,2.996,3.073
0.4,3,CTI,pb,31,4,2,78,0.309524,1.361,3.239,2.642,2.951,3.027
0.4,3,CTI,pb,31,4,3,80,0.31746,1.37125,3.18,2.665,2.941,3.042
0.4,3,CTI,pb,31,4,4,80,0.31746,1.36706,3.206,2.649,2.945,3.069
0.4,3,CTI,pb,31,4,6,77,0.305556,1.35924,3.174,2.593,2.949,3.04
0.4,3,CTI,pb,31,4,7,77,0.305556,1.39573,3.258,2.573,2.906,3.03
0.4,3,CTI,pb,31,4,8,81,0.321429,1.37025,3.188,2.625,2.959,3.072
0.4,3,CTI,pb,31,4,9,81,0.321429,1.36813,3.212,2.578,2.915,3.059
0.4,3,CTI,pb,31,4,11,78,0.309524,1.37821,3.211,2.601,2.954,3.038
0.4,3,CTI,pb,31,4,12,78,0.309524,1.37725,3.249,2.62,2.965,3.017
0.4,3,CTI,pb,31,4,13,80,0.31746,1.40907,3.223,2.576,2.953,3.043
0.4,3,CTI,pb,31,4,14,80,0.31746,1.39307,3.226,2.623,2.987,3.073
0.4,3,CTI,pb,31,4,15,79,0.313492,1.38743,3.207,2.629,2.971,3.057
0.4,3,CTI,pb,31,5,1,80,0.329218,1.64137,3.194,2.81,3.02,3.101
0.4,3,CTI,pb,31,5,2,82,0.337449,1.62203,3.184,2.749,2.945,3.072
0.4,3,CTI,pb,31,5,3,82,0.337449,1.5874,3.221,2.775,3,3.121
0.4,3,CTI,pb,31,5,4,82,0.337449,1.6104,3.193,2.808,3.026,3.101
0.4,3,CTI,pb,31,5,5,81,0.333333,1.60695,3.204,2.84,3.003,3.102
0.4,3,CTI,pb,31,5,6,82,0.337449,1.63718,3.235,2.8,2.989,3.097
0.4,3,CTI,pb,31,5,7,82,0.337449,1.59479,3.299,2.85,3.018,3.113
0.4,3,CTI,pb,31,5,8,82,0.337449,1.57756,3.177,2.788,2.977,3.081
0.4,3,CTI,pb,31,5,9,81,0.333333,1.62497,3.23,2.913,3.04,3.105
0.4,3,CTI,pb,31,5,10,81,0.333333,1.62253,3.215,2.865,3.051,3.104
0.4,3,CTI,pb,31,5,11,81,0.333333,1.6324,3.203,2.794,2.976,3.081
0.4,3,CTI,pb,31,5,12,81,0.333333,1.62998,3.192,2.771,3.003,3.116
